area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,price_sqft
650,2,2,1.304226,103.800402,1,1,56,0,1,353.85
1184,2,3,1.4049,103.90272,7,1,19,0,1,361.49
1572,3,4,1.354563,103.750443,3,0,34,0,1,361.32
1259,2,3,1.319949,103.933719,1,0,45,0,1,498.81
646,2,2,1.364814,103.8657555,2,0,35,0,1,425.7
721,2,2,1.327977,103.9379445,6,0,43,0,1,388.35
1754,3,4,1.360926,103.9533615,4,0,32,0,1,449.26
1044,2,3,1.43621,103.83582,4,0,9,0,1,420.5
1270,2,3,1.272672,103.822875,2,0,44,0,1,456.69
797,2,2,1.380132,103.8293685,2,0,42,0,1,373.9
990,2,3,1.431891,103.845789,3,0,6,0,1,365.66
1001,2,3,1.4049,103.90272,7,1,6,0,1,489.51
1206,2,3,1.410903,103.901184,3,0,6,0,1,553.9
732,2,3,1.3037,103.86488,1,2,50,0,1,450.82
1130,2,3,1.355823,103.848813,3,0,30,0,1,469.03
1345,2,3,1.33668,103.9487,2,0,42,0,1,368.03
968,2,3,1.392804,103.905612,8,0,21,0,1,392.56
710,2,2,1.323135,103.8558735,1,0,47,0,1,418.15
990,2,3,1.410237,103.9021425,4,0,6,0,1,544.44
1205,2,3,1.433385,103.8435165,4,0,6,0,1,471.37
807,2,2,1.365138,103.865418,2,0,44,0,1,371.75
1249,2,3,1.378233,103.8796965,4,0,22,0,1,399.52
990,2,3,1.326717,103.940892,3,0,16,0,1,533.33
1615,3,4,1.32832,103.85457,1,0,37,0,1,473.68
1001,2,3,1.368666,103.947273,1,0,6,0,1,579.42
1302,2,3,1.34964,103.756437,3,0,36,0,1,349.46
1001,2,3,1.389492,103.909662,4,0,7,0,1,409.59
1163,2,3,1.35026,103.93597,4,0,6,0,1,678.42
1302,2,3,1.3437,103.7144835,4,0,44,0,1,307.22
1345,2,4,1.34069,103.69993,4,1,20,0,1,407.43
1012,2,3,1.41003,103.90594,5,0,8,0,1,395.26
1367,2,4,1.392543,103.8917745,7,1,20,0,1,424.29
1302,2,4,1.348299,103.8514185,3,2,34,0,1,675.88
1302,2,3,1.37961,103.738131,2,0,23,0,1,344.09
1302,2,3,1.346049,103.6944225,5,0,31,0,1,276.5
1108,2,3,1.34991,103.759038,3,0,36,0,1,341.16
721,2,2,1.37138,103.85425,2,0,42,0,1,374.48
1141,2,3,1.326213,103.853538,1,0,23,0,1,550.39
1184,2,3,1.40246,103.90686,9,0,17,0,1,384.29
904,2,3,1.34261,103.92539,1,0,34,0,1,414.82
1614,2,3,1.351404,103.942728,6,2,37,0,1,488.23
1087,2,3,1.445436,103.8193875,3,1,23,0,1,356.95
1302,2,3,1.388646,103.9036365,4,0,23,0,1,336.41
731,2,2,1.387611,103.771719,4,0,6,0,1,444.6
700,1,2,1.28286,103.82203,3,0,47,0,1,454.29
936,1,3,1.32457,103.86683,2,0,46,0,1,470.09
1055,2,3,1.347345,103.937409,3,1,36,0,1,415.17
1421,3,5,1.357299,103.9550085,6,1,33,0,1,456.02
689,1,2,1.33448,103.85108,4,1,52,0,1,341.07
1302,2,3,1.378224,103.8437235,2,1,40,0,1,464.67
732,2,2,1.369683,103.947921,0,1,6,0,1,530.05
1184,2,3,1.44794,103.81891,4,1,21,0,1,320.95
1130,2,3,1.348686,103.95045,6,0,37,0,1,398.23
1001,2,3,1.41003,103.90594,5,0,11,0,1,447.55
1131,2,3,1.327941,103.7241765,0,0,6,0,1,609.1
1776,3,5,1.436724,103.8369645,4,0,35,0,1,439.19
646,1,2,1.30725,103.7989395,1,0,51,0,1,363.78
1001,2,3,1.394415,103.7454345,3,1,7,0,1,449.55
1184,2,3,1.36503,103.845303,2,0,15,0,1,701.01
1570,3,3,1.43621,103.83582,4,0,33,0,1,407.64
1334,2,3,1.345365,103.7004615,5,0,26,0,1,314.84
1453,2,4,1.39635,103.901778,7,0,21,0,1,459.74
1001,2,3,1.367892,103.9470345,1,0,6,0,1,577.42
1475,2,3,1.377756,103.878666,4,0,22,0,1,376.27
646,2,2,1.4171,103.83576,3,1,21,0,1,479.88
904,2,3,1.3491,103.8506715,3,2,34,0,1,694.69
1539,2,3,1.359585,103.950729,4,0,35,0,1,434.05
969,2,3,1.387854,103.8946815,8,1,21,0,1,435.5
1011,2,3,1.394838,103.900698,6,0,21,0,1,385.76
797,1,3,1.290717,103.821624,3,0,53,0,1,501.88
904,2,3,1.344807,103.9569975,2,1,33,0,1,436.95
721,2,2,1.33448,103.85108,4,1,52,0,1,416.09
1119,2,3,1.358316,103.84209,1,0,29,0,1,491.51
990,2,3,1.39344,103.91566,4,0,13,0,1,393.94
721,2,2,1.431171,103.8342645,4,1,36,0,1,395.28
1571,2,3,1.322856,103.86603,3,0,26,0,1,541.06
1108,2,3,1.349541,103.9529835,5,0,37,0,1,370.04
904,2,3,1.42308,103.839669,3,0,34,0,1,365.04
603,1,2,1.308402,103.8873465,1,1,58,0,1,414.59
990,2,3,1.394307,103.874562,3,0,7,0,1,474.75
990,2,3,1.376298,103.900221,3,0,6,0,1,625.25
969,2,3,1.41003,103.90594,5,0,18,0,1,412.8
1301,2,4,1.368522,103.8945825,3,1,37,0,1,395.85
1292,2,3,1.381293,103.7615715,4,1,23,0,1,580.5
990,2,3,1.304766,103.7652615,0,0,42,0,1,371.72
1291,2,3,1.304604,103.9157415,3,0,46,0,1,580.95
958,2,3,1.328418,103.7243025,0,0,6,0,1,636.74
1463,2,4,1.38865,103.89955,5,0,22,0,1,449.76
1001,2,3,1.346724,103.9338765,2,0,6,0,1,494.51
1302,2,3,1.434069,103.837077,5,0,36,0,1,318.74
1238,2,3,1.288377,103.8173895,2,1,16,0,1,638.13
1206,2,3,1.378467,103.900806,3,0,6,0,1,489.22
1119,2,3,1.34145,103.6867,2,0,33,0,1,303.84
1001,2,3,1.31255,103.89683,2,0,10,0,1,699.3
721,2,2,1.328841,103.9391235,6,0,43,0,1,436.89
699,2,2,1.40246,103.90686,9,0,5,0,1,570.82
1280,2,3,1.359918,103.9363515,1,0,25,0,1,429.69
785,2,2,1.307025,103.855527,2,1,36,0,1,557.96
1237,2,4,1.280457,103.812318,2,0,22,0,1,509.3
1429,2,3,1.448271,103.813344,4,0,21,0,1,342.9
1313,2,3,1.320885,103.945428,2,0,35,0,1,447.83
1184,2,3,1.384551,103.760865,4,0,20,0,1,422.3
721,1,3,1.33448,103.85108,4,1,51,0,1,381.41
1108,2,3,1.27728,103.831092,4,0,38,0,1,564.08
1184,2,3,1.39545,103.90626,9,0,19,0,1,388.51
1001,2,3,1.402524,103.9012965,6,1,9,0,1,464.54
969,2,3,1.36503,103.845303,2,0,15,0,1,531.48
990,2,3,1.322604,103.882464,2,1,41,0,1,392.82
710,2,2,1.39545,103.90626,9,0,6,0,1,504.23
710,2,2,1.302525,103.783275,1,0,45,0,1,450.7
1506,2,4,1.352960022,103.88378,2,0,35,0,1,418.33
1108,2,3,1.375173,103.959207,2,0,30,0,1,440.43
1216,2,4,1.370619,103.948164,0,1,8,0,1,559.21
1119,2,3,1.378512,103.773213,3,0,32,0,1,302.06
786,2,2,1.414242,103.8339495,2,1,33,0,1,356.23
1377,2,3,1.39545,103.90626,9,0,18,0,1,384.89
1001,2,3,1.361655,103.7474955,2,0,36,0,1,349.65
1109,2,3,1.318968,103.8563415,2,0,34,0,1,522.99
1216,2,3,1.376514,103.739139,2,0,6,0,1,435.86
1205,2,3,1.390482,103.880511,4,0,6,0,1,456.43
1410,2,3,1.395558,103.9040235,9,0,22,0,1,390.07
1162,2,3,1.315701,103.859784,1,1,25,0,1,602.41
722,2,2,1.33278,103.93165,4,1,42,0,1,457.06
1237,2,3,1.377954,103.9043475,1,0,6,0,1,646.73
1076,2,3,1.33448,103.85108,4,1,22,0,1,622.68
1410,2,4,1.430397,103.795317,4,0,21,0,1,386.52
1206,2,4,1.388061,103.770009,4,0,6,0,1,446.1
1364,2,3,1.377837,103.934583,2,0,26,0,1,366.57
1087,2,3,1.33448,103.85108,4,1,23,0,1,542.78
1464,4,4,1.37316,103.8567,1,0,40,0,1,382.51
753,2,2,1.329426,103.902786,3,1,35,0,1,435.59
1324,2,4,1.36899,103.949118,1,1,28,0,1,376.89
1206,2,3,1.448172,103.8030345,4,0,6,0,1,373.13
1184,2,3,1.33448,103.85108,4,1,20,0,1,717.91
1108,2,3,1.344582,103.951314,4,1,33,0,1,446.75
1302,2,3,1.352997,103.949352,6,0,37,0,1,445.47
1206,2,3,1.377954,103.9043475,1,0,6,0,1,636.82
1410,2,3,1.387161,103.9065345,4,0,21,0,1,404.26
1130,2,4,1.349541,103.9529835,5,0,37,0,1,362.83
1001,2,3,1.34685,103.7252295,3,0,36,0,1,367.63
1216,2,3,1.43621,103.83582,4,0,6,0,1,444.08
722,2,2,1.272483,103.824702,2,0,38,0,1,512.47
1216,2,3,1.419795,103.846176,4,0,6,0,1,376.64
883,1,3,1.303371,103.907439,2,0,45,0,1,577.58
807,2,2,1.352637,103.719402,2,0,37,0,1,333.33
506,1,1,1.423224,103.848048,3,0,6,0,1,450.59
560,1,2,1.32679,103.88541,2,3,56,0,1,410.71
1077,2,3,1.378179,103.737105,2,0,23,0,1,334.26
1679,2,4,1.372968,103.8956715,4,1,36,0,1,440.74
721,2,2,1.381185,103.8422565,2,1,41,0,1,485.44
936,2,3,1.302381,103.909239,2,0,45,0,1,564.1
1292,2,3,1.364814,103.8657555,2,0,33,0,1,363.78
1593,3,3,1.365651,103.8882645,4,0,35,0,1,439.42
1173,2,3,1.35026,103.93597,4,0,11,0,1,664.96
1259,2,3,1.305369,103.7860785,1,2,43,0,1,657.66
980,2,3,1.33448,103.85108,4,1,16,0,1,713.27
872,2,2,1.30442,103.8617,1,2,50,0,1,369.84
1303,2,3,1.378062,103.933926,2,0,26,0,1,410.59
1130,2,3,1.34145,103.6867,2,0,32,0,1,290.27
990,2,3,1.432872,103.8426975,5,0,6,0,1,383.84
1022,2,3,1.31255,103.89683,2,0,10,0,1,712.33
721,2,2,1.320291,103.76595,2,0,42,0,1,427.18
614,1,2,1.333728,103.879899,2,0,52,0,1,363.19
1248,2,3,1.390761,103.905198,5,0,22,0,1,340.54
732,1,3,1.33772,103.84911,5,1,52,0,1,398.91
1571,3,4,1.367478,103.9570155,3,0,32,0,1,413.75
689,2,2,1.364814,103.8657555,2,0,33,0,1,390.42
990,2,3,1.315953,103.7710575,2,0,43,0,1,424.24
721,2,2,1.330875,103.928058,3,0,42,0,1,429.96
1517,2,3,1.388637,103.904622,4,0,23,0,1,352.67
721,2,2,1.318491,103.7667015,2,1,40,0,1,475.42
1345,2,3,1.39172,103.74311,2,0,26,0,1,304.09
1162,2,3,1.348632,103.940289,3,1,36,0,1,344.23
1300,2,3,1.377936,103.8404835,4,0,40,0,1,406.15
1291,2,3,1.32308,103.86866,1,1,24,0,1,563.9
990,2,3,1.427139,103.8422295,4,0,7,0,1,585.86
990,2,3,1.431369,103.844331,3,0,7,0,1,371.72
1119,2,3,1.34775,103.952439,5,0,37,0,1,356.57
1206,2,4,1.375182,103.9004055,2,0,6,0,1,663.35
947,2,4,1.303209,103.9143015,3,0,46,0,1,506.86
882,1,3,1.306512,103.7942235,1,2,46,0,1,589.57
1302,2,3,1.3437,103.7402145,3,0,38,0,1,360.98
721,2,2,1.42866,103.8317265,4,1,36,0,1,402.22
990,2,3,1.388997,103.7695005,4,0,6,0,1,403.03
1249,2,3,1.333323,103.7222865,1,0,21,0,1,336.27
1001,2,3,1.371276,103.947714,0,1,6,0,1,547.45
1119,2,3,1.420938,103.8362265,3,0,35,0,1,379.8
968,2,3,1.313127,103.871736,0,1,14,0,1,697.31
1346,2,3,1.343961,103.701897,5,0,20,0,1,414.56
1313,2,3,1.379628,103.9405815,2,0,27,0,1,399.85
980,2,3,1.328418,103.7243025,0,0,6,0,1,691.84
1733,3,4,1.323207,103.7711295,1,0,37,0,1,519.27
1001,2,3,1.405971,103.8968055,4,0,6,0,1,449.55
1313,2,3,1.35765,103.9545405,6,1,34,0,1,424.98
1302,2,3,1.355193,103.9574745,5,1,27,0,1,407.07
1377,2,3,1.39545,103.90626,9,0,18,0,1,444.44
1248,2,3,1.376631,103.878801,4,0,23,0,1,399.04
1420,2,4,1.399428,103.7437875,4,1,26,0,1,323.94
1184,2,3,1.388268,103.875273,2,0,17,0,1,386.82
1302,2,3,1.339893,103.7464155,1,0,23,0,1,398.62
1216,2,3,1.404801,103.8966165,5,0,6,0,1,467.11
1119,2,3,1.37547,103.8907305,6,1,34,0,1,433.42
998,3,3,1.405017,103.89771,4,0,6,0,1,418.84
1572,3,4,1.316349,103.8859425,2,1,34,0,1,477.1
1184,2,3,1.41003,103.90594,5,0,18,0,1,421.45
1001,2,3,1.370934,103.947561,0,1,6,0,1,517.48
1302,2,3,1.390032,103.9035195,5,0,22,0,1,336.41
700,2,2,1.33448,103.85108,4,1,53,0,1,521.43
1087,2,3,1.435563,103.798089,5,0,24,0,1,331.19
721,2,2,1.3653,103.8964545,1,0,37,0,1,413.31
1323,2,3,1.36422,103.84541,3,0,44,0,1,430
710,1,2,1.323873,103.856481,2,0,47,0,1,401.41
1291,2,3,1.339038,103.739886,2,0,38,0,1,449.26
1001,2,3,1.370988,103.948218,0,1,6,0,1,526.47
1173,2,3,1.312155,103.852008,1,1,18,0,1,680.31
721,2,2,1.427499,103.842378,4,0,7,0,1,554.79
635,2,2,1.2828,103.81786,2,0,45,0,1,422.05
1421,2,4,1.33949,103.70739,3,1,21,0,1,434.9
915,2,3,1.393326,103.894893,6,1,21,0,1,501.52
904,2,3,1.326357,103.899753,2,1,35,0,1,407.08
646,2,2,1.32775,103.88564,1,3,55,0,1,368.42
990,2,3,1.410822,103.9003695,4,0,6,0,1,505.05
731,2,2,1.381554,103.8400065,3,0,40,0,1,407.66
1109,2,3,1.374525,103.7728665,3,0,33,0,1,324.62
969,2,3,1.4049,103.90272,7,1,19,0,1,381.84
1162,2,3,1.358442,103.8438855,1,0,29,0,1,574.87
1216,2,3,1.370619,103.948164,0,1,8,0,1,563.32
1270,2,3,1.288215,103.833234,2,0,38,0,1,590.55
721,2,2,1.40246,103.90686,9,0,5,0,1,554.79
904,2,3,1.350855,103.9353795,4,0,36,0,1,420.35
990,2,3,1.356471,103.8711285,3,0,36,0,1,474.75
1500,2,4,1.37268,103.955508,2,0,31,0,1,476.67
731,2,2,1.345671,103.71132,3,0,45,0,1,335.16
646,1,2,1.30033,103.85701,1,2,42,0,1,532.51
893,2,3,1.437066,103.831119,3,0,34,0,1,341.55
1141,2,3,1.336158,103.881375,3,0,37,0,1,376.86
904,2,3,1.358838,103.9543515,5,1,35,0,1,442.48
804,2,3,1.329426,103.902786,3,1,35,0,1,503.73
990,2,3,1.311147,103.76694,2,1,19,0,1,565.66
1474,2,3,1.377792,103.8794445,4,0,22,0,1,396.88
915,2,3,1.291545,103.803507,1,1,50,0,1,478.69
1324,2,3,1.347714,103.8728115,2,2,32,0,1,534.74
1367,2,3,1.355067,103.937283,4,0,33,0,1,402.34
721,2,2,1.448946,103.8010185,3,0,7,0,1,429.96
990,2,3,1.393416,103.8753405,3,0,6,0,1,442.42
1302,2,3,1.434978,103.8389625,4,0,35,0,1,334.1
732,2,2,1.379709,103.829202,2,0,40,0,1,403.01
1625,3,3,1.348497,103.722165,2,1,36,0,1,411.08
990,2,3,1.375218,103.899996,3,0,6,0,1,666.67
1194,2,3,1.33949,103.70739,3,1,21,0,1,427.14
505,1,1,1.306161,103.8014865,1,0,56,0,1,415.84
1130,2,3,1.328463,103.72329,0,0,6,0,1,575.22
731,2,2,1.429587,103.828851,3,0,37,0,1,376.2
1185,2,3,1.450116,103.8235905,4,1,21,0,1,345.99
1206,2,3,1.448055,103.8027105,4,0,6,0,1,368.99
1572,2,3,1.376658,103.9452345,1,0,27,0,1,437.66
1076,2,4,1.322838,103.9391235,3,0,43,0,1,450.74
981,2,3,1.338948,103.7027835,4,1,22,0,1,415.9
1270,2,3,1.274634,103.8096315,1,1,43,0,1,472.44
1098,2,3,1.448271,103.813344,4,0,21,0,1,326.05
1302,2,4,1.428462,103.8435705,4,0,32,0,1,305.68
1001,2,3,1.375605,103.7403585,2,0,6,0,1,398.6
1001,2,3,1.35026,103.93597,4,0,6,0,1,528.47
990,2,3,1.40076,103.8996135,7,0,7,0,1,433.33
700,1,3,1.33448,103.85108,4,1,44,0,1,342.86
1087,2,3,1.388358,103.9012695,5,0,22,0,1,386.38
990,2,3,1.396089,103.888719,4,0,6,0,1,492.93
700,1,2,1.306827,103.801455,1,0,56,0,1,514.29
1000,2,3,1.34261,103.92539,1,0,35,0,1,428
1216,2,3,1.395891,103.878081,3,0,5,0,1,491.78
1323,2,3,1.383111,103.7669895,6,0,23,0,1,398.34
1184,2,3,1.432485,103.844367,4,0,7,0,1,463.68
721,2,2,1.317969,103.7678265,2,1,40,0,1,485.44
1001,2,3,1.388826,103.87386,2,0,18,0,1,399.5
900,2,3,1.337193,103.722003,1,0,12,0,1,400
474,1,1,1.388097,103.8914415,7,0,20,0,1,516.88
721,2,2,1.327941,103.7241765,0,0,6,0,1,593.62
785,2,2,1.36584,103.84894,3,1,44,0,1,382.17
1561,2,3,1.32489,103.924134,2,0,25,0,1,498.4
1614,3,3,1.351404,103.94379,7,2,36,0,1,477.08
1022,2,3,1.434573,103.8317985,4,0,36,0,1,381.6
1302,2,3,1.432962,103.7767365,2,1,36,0,1,318.74
1313,2,3,1.373958,103.8796965,4,0,24,0,1,402.13
1001,2,3,1.408005,103.8990735,4,1,5,0,1,437.56
1550,2,4,1.369413,103.950711,1,1,28,0,1,490.9
990,2,3,1.403892,103.907205,8,0,10,0,1,452.53
1270,2,3,1.313802,103.896909,1,0,44,0,1,531.5
797,1,3,1.290717,103.821624,3,0,53,0,1,545.8
990,2,3,1.305684,103.760649,1,0,41,0,1,432.32
1076,2,3,1.39059,103.9022145,5,0,22,0,1,343.87
1001,2,3,1.35026,103.93597,4,0,6,0,1,498.5
810,2,2,1.303182,103.9118085,3,0,46,0,1,577.78
1270,3,4,1.450413,103.814766,5,0,21,0,1,313.39
527,1,1,1.310112,103.7701125,2,0,9,0,1,626.19
947,1,2,1.284003,103.8315285,2,0,71,0,1,633.58
1066,2,3,1.357992,103.937436,2,0,25,0,1,417.45
1302,2,3,1.351197,103.838715,1,1,36,0,1,559.14
1205,2,4,1.376298,103.900221,3,0,6,0,1,654.68
721,2,2,1.365138,103.865418,2,0,42,0,1,457.7
990,2,3,1.410237,103.9021425,4,0,6,0,1,530.3
1216,2,3,1.336266,103.8455055,2,1,8,0,1,680.92
1163,2,3,1.378035,103.7450205,2,0,27,0,1,309.54
1119,2,3,1.345491,103.95396,4,1,33,0,1,424.49
1313,2,4,1.34145,103.6867,2,0,32,0,1,289.41
786,2,2,1.365138,103.865418,2,0,44,0,1,381.68
720,2,2,1.350477,103.838769,1,1,36,0,1,625
1001,2,3,1.390482,103.880511,4,0,6,0,1,454.55
1312,2,4,1.364814,103.8657555,2,0,31,0,1,388.72
1001,2,3,1.403154,103.9006665,7,1,8,0,1,467.53
1151,2,3,1.37087,103.89365,4,1,29,0,1,377.93
990,2,3,1.410822,103.9003695,4,0,6,0,1,494.95
645,2,2,1.374516,103.8367125,3,0,40,0,1,441.86
990,2,3,1.355022,103.9323195,2,0,6,0,1,515.15
990,2,3,1.388799,103.769892,4,0,6,0,1,424.24
1216,2,3,1.389735,103.76784,3,0,6,0,1,423.52
1270,2,3,1.322595,103.8842955,2,1,41,0,1,488.19
990,2,3,1.408698,103.901328,4,1,5,0,1,515.15
947,1,2,1.284435,103.8316005,2,0,71,0,1,694.83
1001,2,3,1.39545,103.90626,9,0,5,0,1,549.45
1259,2,3,1.328832,103.93551,6,0,42,0,1,395.55
1184,2,3,1.33569,103.7043,2,1,21,0,1,454.39
721,2,2,1.379925,103.841433,3,1,41,0,1,367.55
1302,2,3,1.346472,103.8512745,3,0,34,0,1,556.84
969,2,3,1.3968,103.8984975,5,0,21,0,1,360.17
1001,2,3,1.390608,103.8799395,4,0,6,0,1,414.59
968,2,3,1.393389,103.8980835,8,1,21,0,1,390.5
1324,2,4,1.33448,103.85108,4,1,25,0,1,558.91
1312,2,4,1.378953,103.886775,6,0,24,0,1,377.29
1238,2,3,1.389006,103.8760695,2,0,17,0,1,387.72
700,1,2,1.302651,103.9121865,3,0,46,0,1,557.14
969,2,3,1.33448,103.85108,4,1,20,0,1,670.79
732,2,2,1.365138,103.865418,2,0,42,0,1,409.83
1001,2,3,1.4049,103.90272,7,1,9,0,1,469.53
904,1,3,1.321632,103.9384395,3,0,43,0,1,398.23
637,1,2,1.288512,103.828464,2,1,57,0,1,573
1528,2,3,1.352871,103.9567365,5,1,28,0,1,477.75
1582,2,4,1.352385,103.9598775,4,0,27,0,1,404.55
990,2,3,1.404936,103.8980385,4,1,6,0,1,489.9
495,2,1,1.304676,103.8004245,1,1,56,0,1,541.41
1119,2,3,1.344591,103.7575845,2,0,24,0,1,344.06
1119,2,3,1.33448,103.85108,4,1,23,0,1,652.37
699,1,2,1.325439,103.9262085,2,1,47,0,1,442.06
1206,2,3,1.372014,103.85307,2,1,9,0,1,694.86
1593,3,4,1.339533,103.7378115,2,0,36,0,1,400.5
947,2,3,1.285407,103.831281,1,1,71,0,1,654.7
990,2,3,1.435374,103.7946735,4,0,25,0,1,378.79
1147,2,3,1.372896,103.9611555,3,0,28,0,1,338.27
1323,2,3,1.330434,103.937481,6,0,43,0,1,513.98
1625,2,4,1.348497,103.721247,2,1,36,0,1,400
1119,2,3,1.384317,103.768866,5,0,32,0,1,337.8
1001,2,3,1.441089,103.778118,1,0,8,0,1,397.6
1216,2,2,1.375605,103.7403585,2,0,6,0,1,439.97
990,2,3,1.332981,103.9325985,5,1,43,0,1,353.54
731,2,2,1.444212,103.7740275,0,0,40,0,1,311.9
1011,2,3,1.401957,103.901778,7,1,9,0,1,544.02
1302,2,3,1.34261,103.92539,1,0,40,0,1,384.02
1367,2,3,1.412532,103.8342285,2,0,33,0,1,354.79
1195,2,3,1.44912,103.8167,5,1,21,0,1,405.86
968,2,3,1.39545,103.90626,9,0,6,0,1,475.21
701,1,3,1.32026,103.86931,1,1,47,0,1,392.3
1334,2,4,1.375182,103.9435695,2,0,27,0,1,403.3
1001,2,3,1.394847,103.8779685,3,0,7,0,1,458.54
969,2,3,1.40139,103.90608,10,0,15,0,1,412.8
990,2,3,1.375776,103.8999645,3,0,6,0,1,686.87
1184,2,3,1.44342,103.8076965,3,0,18,0,1,346.28
1572,3,4,1.327176,103.903803,3,0,35,0,1,477.1
1614,3,3,1.356606,103.883652,2,1,30,0,1,532.15
1496,2,3,1.307754,103.855203,2,1,38,0,1,534.76
1453,2,3,1.348209,103.7337975,3,0,36,0,1,322.78
1399,2,3,1.451754,103.819014,5,1,21,0,1,355.97
980,2,3,1.386558,103.7572065,2,0,6,0,1,510.2
1195,2,3,1.404999,103.89852,4,1,5,0,1,525.52
1022,2,3,1.31255,103.89683,2,0,10,0,1,636.01
1130,2,3,1.37511,103.9351455,2,0,26,0,1,309.73
1604,2,3,1.376388,103.9424625,2,0,26,0,1,394.01
721,2,2,1.304118,103.762206,0,0,41,0,1,381.41
1184,2,3,1.443465,103.807035,3,0,18,0,1,336.99
990,2,3,1.357866,103.8734235,1,0,36,0,1,505.05
1206,2,3,1.423125,103.847499,3,0,7,0,1,437.81
646,1,2,1.370241,103.8708225,1,0,37,0,1,368.42
1572,2,4,1.37259,103.9581225,3,0,28,0,1,386.77
689,1,2,1.349946,103.72518,3,0,35,0,1,464.44
968,2,3,1.328436,103.723794,0,0,6,0,1,669.42
1572,2,4,1.34995,103.75199,3,1,36,0,1,438.93
1464,2,4,1.39635,103.901778,7,0,21,0,1,456.28
1087,2,3,1.362681,103.890393,2,0,22,0,1,441.58
688,2,2,1.330029,103.900995,2,1,33,0,1,501.45
1130,2,3,1.307679963,103.8515001,3,4,32,0,1,517.7
1313,2,3,1.374615,103.872573,2,0,30,0,1,357.96
1087,2,3,1.355913,103.845159,1,0,24,0,1,540.94
904,1,3,1.321119,103.941675,2,0,43,0,1,453.54
1292,2,3,1.340964,103.747455,2,0,23,0,1,502.32
1228,2,3,1.33949,103.70739,3,1,22,0,1,357.4
1001,2,3,1.309419,103.8838995,1,1,40,0,1,529.47
1206,2,4,1.388844,103.8800835,3,0,6,0,1,488.39
1302,2,3,1.375983,103.8488625,1,0,40,0,1,420.89
1216,2,3,1.35026,103.93597,4,0,6,0,1,541.94
700,1,2,1.28286,103.82203,3,0,46,0,1,471.43
883,2,3,1.33177,103.9399,6,0,42,0,1,339.75
1216,2,3,1.389798,103.880646,4,0,6,0,1,476.15
1023,2,3,1.434573,103.8317985,4,0,36,0,1,332.36
1658,3,3,1.35552,103.93418,2,0,32,0,1,425.21
980,2,3,1.4571,103.8153105,4,0,19,0,1,367.35
1120,2,3,1.344888,103.95324,4,1,33,0,1,437.5
1323,2,3,1.364814,103.8657555,2,0,30,0,1,438.4
990,2,3,1.329111,103.927734,3,0,42,0,1,474.75
699,1,3,1.31238,103.7869695,1,0,45,0,1,500.71
645,2,2,1.304226,103.800402,1,1,56,0,1,400.14
1313,2,4,1.415601,103.8354345,3,1,32,0,1,361.77
1044,2,3,1.310877,103.7695725,2,0,43,0,1,477.97
721,2,2,1.321056,103.7668995,2,0,42,0,1,416.09
958,2,2,1.377504,103.8405555,4,0,40,0,1,384.13
904,2,3,1.440522,103.8390075,4,1,35,0,1,342.92
1291,2,3,1.31746,103.8855,2,1,38,0,1,542.22
1248,2,3,1.349811,103.949577,6,0,36,0,1,398.24
925,2,3,1.392912,103.8924045,7,1,20,0,1,454.05
1528,2,4,1.35063,103.942251,4,2,36,0,1,502.62
1302,2,3,1.346994,103.6945305,5,0,31,0,1,271.12
904,2,2,1.344519,103.7389635,4,0,38,0,1,342.92
1259,2,3,1.320147,103.9331655,1,0,45,0,1,476.57
1173,2,3,1.375218,103.899996,3,0,6,0,1,681.16
1615,2,3,1.347327,103.747338,3,1,36,0,1,340.56
1097,2,4,1.340613,103.7197845,4,1,25,0,1,346.4
915,2,3,1.39347,103.892058,6,1,20,0,1,437.16
1432,2,3,1.346787,103.9511385,5,1,37,0,1,342.18
1001,2,3,1.40246,103.90686,9,0,5,0,1,574.43
1184,2,3,1.344708,103.701312,5,0,20,0,1,370.68
990,2,3,1.328256,103.9289715,4,1,42,0,1,439.39
645,1,2,1.369863,103.8700845,1,0,36,0,1,426.36
1195,2,3,1.333566,103.8654585,1,1,37,0,1,527.2
1216,2,3,1.4049,103.90272,7,1,6,0,1,524.67
721,1,2,1.43621,103.83582,4,0,39,0,1,346.74
1528,2,4,1.35018,103.9411935,3,0,32,0,1,458.12
1459,2,3,1.36964,103.83187,4,0,39,0,1,540.1
732,2,2,1.44315,103.775166,1,0,40,0,1,321.04
1044,2,3,1.310877,103.7695725,2,0,43,0,1,411.88
990,2,3,1.355922,103.9329135,2,0,6,0,1,563.64
1572,2,4,1.37808,103.938174,2,0,26,0,1,378.5
1001,2,3,1.370988,103.948218,0,1,6,0,1,559.44
1205,2,4,1.375218,103.899996,3,0,6,0,1,684.65
968,2,3,1.293849,103.808727,1,1,16,0,1,712.81
1302,2,4,1.345329,103.695849,6,0,31,0,1,276.5
904,1,3,1.33448,103.85108,4,1,47,0,1,553.1
700,1,2,1.30572,103.9125285,3,0,46,0,1,442.86
990,2,3,1.395,103.891959,5,0,6,0,1,505.05
882,2,2,1.32138,103.8843045,2,0,43,0,1,391.16
1302,2,3,1.344564,103.851288,5,0,34,0,1,506.91
1410,2,4,1.448019,103.8175605,4,1,21,0,1,374.47
1442,2,4,1.39635,103.901778,7,0,21,0,1,421.64
1249,2,3,1.37781,103.879719,4,0,22,0,1,384.31
