Built,area,bathroom,bedroom,price_sqft,Type,latitude,longitude
2011,1701.0,3,3,1463.84,Condo,1.3060227898999999,103.78865738110001
2015,1044.0,3,3,1235.63,Condo,1.4052149999999999,103.8994785
2005,3711.0,3,4,2021.02,Condo,1.315548,103.8251475
2003,990.0,2,2,1797.98,Condo,1.332207,103.790277
1979,721.0,2,2,413.31,HDB,1.33287,103.93004
2011,1001.0,2,3,469.53,HDB,1.4049,103.90272
1977,1270.0,2,3,456.69,HDB,1.273851,103.811247
2015,840.0,2,2,1250.0,Condo,1.34261,103.92539000000001
2012,5801.0,4,4,2413.38,Condo,1.314801,103.8397095
1998,1302.0,2,3,341.78,HDB,1.378638,103.8776175
1998,1087.0,2,3,338.55,HDB,1.440963,103.8047265
2018,678.0,2,2,1327.43,Condo,1.3748032243000001,103.9030419183
2016,1260.0,2,3,936.51,Condo,1.443231,103.8247875
1995,1517.0,2,4,381.02,HDB,1.4337360000000001,103.785246
1995,1162.0,2,3,395.87,HDB,1.37277,103.9465125
2009,1000.0,2,3,530.0,HDB,1.404423,103.904442
2015,1302.0,4,4,1127.5,Condo,1.35026,103.93597
1981,979.0,2,3,531.15,HDB,1.305684,103.85085600000001
2001,678.0,2,1,2209.44,Condo,1.290924,103.839804
2012,1140.0,2,3,1421.05,Condo,1.3344799999999999,103.85108000000001
1981,13896.0,2,3,41.74,HDB,1.338363,103.7359125
2014,2024.0,4,4,2223.32,Condo,1.295316,103.827096
2003,969.0,2,2,1320.95,Condo,1.2824799999999998,103.78553000000001
2014,700.0,2,2,454.29,HDB,1.389042,103.768353
2005,957.0,2,2,1107.63,Condo,1.2976290000000001,103.7650995
2014,1205.0,2,3,489.63,HDB,1.40598,103.897989
2016,775.0,2,2,1146.95,Condo,1.378377,103.9609035
2007,947.0,2,2,1742.34,Condo,1.308897,103.863069
2014,1001.0,2,3,457.54,HDB,1.3876110000000001,103.77171899999999
1986,1313.0,2,4,502.67,HDB,1.34388,103.8551085
1987,1119.0,2,3,433.42,HDB,1.345941,103.85332199999999
2014,3122.0,4,4,3395.26,Condo,1.303713,103.82984549999999
1981,678.0,1,2,420.35,HDB,1.321128,103.865832
1994,131.0,2,4,3954.2,HDB,1.439226,103.7895075
1989,1119.0,2,3,308.31,HDB,1.3455540000000001,103.6987695
2019,1378.0,3,4,1233.67,Condo,1.3719963153,103.9448030088
2008,1819.0,4,4,2462.89,Condo,1.280772,103.8526605
1999,657.0,1,1,1047.18,Condo,1.359936,103.9666815
2014,1206.0,2,4,621.06,HDB,1.376298,103.900221
2005,1184.0,2,3,785.47,HDB,1.36503,103.845303
1984,1603.0,3,4,415.47,HDB,1.3484969999999998,103.722165
2017,1109.0,2,2,1487.83,Condo,1.3182120000000002,103.7619045
2016,592.0,3,2,1300.68,Condo,1.311777,103.884606
2014,1173.0,2,3,733.16,HDB,1.375776,103.8999645
2015,474.0,1,1,1265.82,Condo,1.381122,103.90202099999999
2014,1055.0,2,3,908.06,Condo,1.3898700000000002,103.77027
1992,1334.0,2,3,374.06,HDB,1.361502,103.9501215
2014,1001.0,2,3,419.58,HDB,1.386603,103.7577105
2000,969.0,2,2,1326.11,Condo,1.3044149999999999,103.7842785
2000,1280.0,2,4,499.22,HDB,1.277379,103.821606
1997,1291.0,2,3,426.03,HDB,1.376028,103.8814965
2016,710.0,2,2,1757.75,Condo,1.330866,103.8694635
2010,1981.0,4,3,3129.73,Condo,1.279647,103.8549735
2017,818.0,3,3,1589.24,Condo,1.312128,103.8868155
2015,1280.0,3,4,976.56,Condo,1.390662,103.912452
2007,570.0,1,1,1842.11,Condo,1.275165,103.844538
2016,850.0,2,3,1352.94,Condo,1.3275822303,103.9437650901
2012,2756.0,4,3,3265.6,Condo,1.311408,103.83599699999999
1999,1432.0,4,4,999.3,Condo,1.312371,103.938732
1994,1616.0,3,3,730.2,Condo,1.37974843,103.94196687739999
2017,689.0,1,2,1378.81,Condo,1.327077,103.9477725
2000,1377.0,2,4,427.02,HDB,1.390914,103.8850245
1997,948.0,2,2,896.62,Condo,1.38797,103.86879
1987,1528.0,2,4,417.54,HDB,1.415187,103.83290550000001
2010,968.0,2,2,2400.07,Condo,1.297287,103.83471
2002,1216.0,3,3,779.61,Condo,1.4451821735,103.8259838042
2015,592.0,1,1,1224.66,Condo,1.34261,103.92539000000001
2009,1399.0,3,3,1072.19,Condo,1.329741,103.94567099999999
2013,3112.0,5,4,1150.39,Condo,1.30752,103.914927
2015,431.0,1,1,1596.29,Condo,1.3126950000000002,103.886775
2014,1725.0,4,4,1797.1,Condo,1.3269900589,103.8415900006
2002,850.0,1,1,940.0,Condo,1.391355,103.8959955
2015,1001.0,2,3,487.51,HDB,1.40246,103.90686
2015,2539.0,4,4,1063.41,Condo,1.34261,103.92539000000001
2006,1485.0,4,4,1212.12,Condo,1.313109,103.85766
2010,1636.0,3,3,2872.86,Condo,1.279647,103.8549735
2015,1033.0,2,2,1150.91,Condo,1.355175,103.8664485
2014,581.0,1,2,1118.76,Condo,1.4296054694,103.7852792324
2000,1389.0,3,3,755.94,Condo,1.3579649999999999,103.933044
1980,1001.0,2,3,347.65,HDB,1.376811,103.84201800000001
2005,968.0,2,3,741.74,HDB,1.2938040000000002,103.80779100000001
2003,990.0,2,2,757.58,Condo,1.39176,103.904262
2007,1604.0,3,3,1153.37,Condo,1.3036884043,103.89315729959999
1993,1560.0,2,4,480.77,HDB,1.376991,103.9448475
2017,560.0,1,2,2178.57,Condo,1.3619,103.83938
2007,958.0,2,2,1461.38,Condo,1.3233780000000002,103.850379
1999,1432.0,2,3,384.08,HDB,1.337976,103.6996965
1988,1302.0,2,3,587.56,HDB,1.3239,103.91086999999999
2001,1184.0,2,3,337.84,HDB,1.391355,103.887999
2014,581.0,1,1,2044.75,Condo,1.304406,103.8406005
2011,1206.0,2,3,745.44,HDB,1.3720139999999998,103.85307
1979,979.0,2,3,459.65,HDB,1.3219290000000001,103.88286
2011,2863.0,4,4,1005.94,Condo,1.346571,103.7655765
2010,1895.0,4,4,1583.11,Condo,1.30635,103.88428
2014,635.0,1,1,1968.5,Condo,1.316034,103.802265
2015,958.0,2,2,1513.57,Condo,1.31059,103.9254
2003,990.0,2,2,757.58,Condo,1.39176,103.904262
2014,990.0,2,3,383.84,HDB,1.431927,103.842567
2014,1216.0,2,3,657.89,HDB,1.3709879999999999,103.94821800000001
2003,1184.0,3,3,726.35,Condo,1.390851,103.90419449999999
1968,732.0,2,3,334.7,HDB,1.3344799999999999,103.85108000000001
2014,775.0,2,2,2322.58,Condo,1.315125,103.83840450000001
2003,1840.0,4,3,1918.48,Condo,1.314468,103.83216750000001
1994,1335.0,2,3,397.0,HDB,1.351143,103.961799
1998,904.0,1,1,829.65,Condo,1.338975,103.951512
2013,3500.0,5,4,3142.86,Condo,1.307349,103.82436
2011,2497.0,4,3,2279.54,Condo,1.31442,103.66138997450001
2000,1313.0,3,3,898.71,Condo,1.314693,103.9339755
2004,1377.0,2,3,871.46,Condo,1.314099,103.88407049999999
1988,1571.0,3,4,474.22,HDB,1.347903,103.9417245
2010,1712.0,3,3,1745.85,Condo,1.28626,103.84244
2004,3068.0,3,4,612.78,Condo,1.37497,103.97395
2013,1184.0,2,3,945.95,Condo,1.371861,103.9438485
2003,2153.0,3,3,603.29,Condo,1.423926,103.84933050000001
2014,990.0,2,3,484.85,HDB,1.387629,103.7583315
2016,624.0,1,2,1474.36,Condo,1.327608,103.944024
2016,700.0,2,2,1700.0,Condo,1.321821,103.864743
2016,1108.0,3,3,1101.08,Condo,1.377837,103.9027545
1977,1324.0,2,3,429.76,HDB,1.320363,103.9436685
1999,2034.0,5,4,2212.39,Condo,1.309455,103.83554699999999
1983,1109.0,2,3,513.98,HDB,1.3340610000000002,103.86745649999999
2016,624.0,1,2,1306.09,Condo,1.363032,103.7641275
2014,1206.0,2,3,485.07,HDB,1.395675,103.8901275
1989,1518.0,2,2,1251.65,Condo,1.365453,103.769244
1996,1550.0,2,4,483.87,HDB,1.345221,103.76052299999999
2014,1054.0,2,3,901.33,Condo,1.3898700000000002,103.77027
2011,1765.0,3,3,2124.65,Condo,1.296594,103.842396
2015,1302.0,3,4,1228.88,Condo,1.35026,103.93597
2012,1001.0,2,3,474.53,HDB,1.385586,103.7583405
2014,748.0,2,2,588.24,HDB,1.35026,103.93597
2015,1324.0,2,3,1019.64,Condo,1.444464,103.825377
2015,517.0,1,1,1447.78,Condo,1.31295,103.91128
2005,1044.0,2,2,1302.68,Condo,1.32228,103.91135
1989,1528.0,2,4,376.31,HDB,1.3799299999999999,103.73826
1978,990.0,2,3,454.55,HDB,1.322172,103.7649105
2005,1809.0,3,3,1299.06,Condo,1.3619,103.83938
2003,990.0,2,2,772.73,Condo,1.390851,103.90419449999999
1970,732.0,2,2,457.65,HDB,1.3044200000000001,103.8617
1994,1593.0,2,4,375.39,HDB,1.382625,103.9366305
2014,1206.0,2,3,496.68,HDB,1.395324,103.8911355
1977,785.0,2,2,532.48,HDB,1.273599,103.81194
1977,990.0,2,3,533.33,HDB,1.3135860000000001,103.7690865
2014,441.0,1,1,1632.65,Condo,1.341738,103.9534155
2015,775.0,2,2,1806.45,Condo,1.27035,103.8139695
1984,1108.0,2,3,332.13,HDB,1.434375,103.7747835
2015,1205.0,2,3,572.61,HDB,1.378809,103.90423050000001
1997,1270.0,2,4,699.21,HDB,1.3344799999999999,103.85108000000001
2010,1658.0,4,4,1930.04,Condo,1.301598,103.89774150000001
2009,2036.0,3,4,1050.1,Condo,1.29229,103.76819
1988,1130.0,2,3,380.53,HDB,1.364814,103.8657555
2012,893.0,2,2,1287.79,Condo,1.34261,103.92539000000001
1975,1431.0,2,3,438.85,HDB,1.305423,103.781322
2013,2023.0,3,3,1384.08,Condo,1.28112,103.81474
2016,1281.0,4,4,897.74,Condo,1.3767120000000002,103.95992700000001
2014,1205.0,9,3,488.8,HDB,1.40598,103.897989
2014,936.0,2,3,746.79,HDB,1.336293,103.9212405
1973,1474.0,1,2,426.05,HDB,1.281798,103.84290899999999
2022,441.0,1,1,1734.69,Condo,1.29621,103.80360999999999
2010,958.0,2,2,1774.53,Condo,1.3229168021,103.848108606
1995,1173.0,3,3,1091.22,Condo,1.31913,103.91174000000001
2013,2260.0,3,4,1366.37,Condo,1.3081770000000001,103.9146525
2000,1260.0,2,4,714.29,Condo,1.38616,103.74618000000001
2015,882.0,2,3,905.9,HDB,1.320102,103.76557199999999
2009,990.0,2,3,391.92,HDB,1.391976,103.8783105
2013,1647.0,3,3,2125.08,Condo,1.268163,103.814379
2016,1173.0,3,3,1253.2,Condo,1.32084,103.8998
1997,1506.0,2,3,597.61,HDB,1.354257,103.86854100000001
2001,1399.0,2,4,399.57,HDB,1.39545,103.90626
2016,689.0,2,2,1814.22,Condo,1.329948,103.8691755
2000,1184.0,2,3,346.28,HDB,1.397619,103.89928950000001
2018,474.0,1,1,1582.28,Condo,1.378665,103.76395649999999
1977,1291.0,2,3,681.64,HDB,1.303803,103.9083615
1974,1291.0,2,3,658.4,HDB,1.302849,103.913199
2012,904.0,2,2,1438.05,Condo,1.3300379999999998,103.868352
2010,2820.0,4,4,1985.82,Condo,1.28626,103.84244
2010,5985.0,5,4,2339.18,Condo,1.28626,103.84244
1979,883.0,2,2,413.36,HDB,1.3327799999999999,103.93165
2013,1206.0,2,3,372.31,HDB,1.423125,103.847499
2014,1023.0,2,3,439.88,HDB,1.3974209999999998,103.88970450000001
1984,1087.0,2,3,311.76,HDB,1.364922,103.8893805
1998,1550.0,2,4,300.0,HDB,1.402479,103.744539
2017,818.0,2,2,1024.45,Condo,1.355967,103.9671225
2015,893.0,2,3,974.24,HDB,1.2953430000000001,103.8125835
1999,1399.0,2,3,420.3,HDB,1.387161,103.90653449999999
2011,958.0,2,2,918.58,Condo,1.37497,103.97395
2014,1205.0,2,3,1078.84,HDB,1.286829,103.82865749999999
2016,1810.0,4,4,1000.0,Condo,1.37934,103.9429935
2009,969.0,2,2,1568.63,Condo,1.30033,103.85701
2017,570.0,1,2,1675.44,Condo,1.32425,103.95297
1987,1119.0,2,3,319.93,HDB,1.43621,103.83582
2008,937.0,2,3,747.07,HDB,1.32601,103.93469
2012,1216.0,2,4,542.76,HDB,1.369593,103.9474575
2014,1012.0,2,2,957.51,Condo,1.438164,103.8307815
2014,689.0,1,1,1030.48,Condo,1.358595,103.967226
1998,3507.0,5,4,690.05,Condo,1.31916,103.94833
2016,1399.0,3,3,2144.39,Condo,1.264851,103.8165255
2017,732.0,1,1,2197.41,Condo,1.277226,103.8536955
1999,1066.0,1,2,1106.94,Condo,1.3588559999999998,103.7627685
2010,1605.0,3,3,884.74,Condo,1.426455,103.82405849999999
2016,721.0,1,1,1456.31,Condo,1.3278300694,103.8854499228
2017,926.0,2,3,1079.91,Condo,1.4336462971,103.84152928290001
2017,635.0,1,1,1259.84,Condo,1.323801,103.945356
2017,1002.0,2,2,2493.01,Condo,1.277226,103.8536955
1968,667.0,2,2,419.79,HDB,1.3344799999999999,103.85108000000001
1988,1571.0,3,4,369.19,HDB,1.43131,103.84257
1982,1324.0,2,3,398.79,HDB,1.335006,103.88070450000001
2015,872.0,2,3,854.36,HDB,1.320102,103.76557199999999
2000,1184.0,2,3,396.96,HDB,1.385937,103.761423
1982,1022.0,2,3,362.04,HDB,1.349424,103.7170125
2011,915.0,2,2,939.89,Condo,1.373076,103.942656
1985,904.0,2,3,602.88,HDB,1.3525200000000002,103.87035999999999
2015,1485.0,4,4,1468.01,Condo,1.32453,103.92988050000001
1999,1184.0,2,3,538.85,HDB,1.380231,103.764816
2011,2636.0,3,4,2314.11,Condo,1.309248,103.83774749999999
1999,1023.0,3,2,830.89,Condo,1.352817,103.756428
1993,990.0,2,2,1393.94,Condo,1.289484,103.830084
2014,1410.0,2,3,2340.43,Condo,1.30851,103.8386835
2016,721.0,2,2,1539.53,Condo,1.340208,103.8810285
1982,678.0,1,2,412.98,HDB,1.33758,103.85179000000001
2012,861.0,1,1,1858.3,Condo,1.3044200000000001,103.8617
2014,377.0,1,1,1671.09,Condo,1.2798,103.7859075
2014,667.0,1,1,1296.85,Condo,1.34261,103.92539000000001
2017,894.0,2,2,1370.92,Condo,1.323927,103.94470799999999
2005,1453.0,4,4,825.88,Condo,1.349424,103.962384
2014,754.0,1,1,1856.76,Condo,1.274616,103.8443175
1980,732.0,2,2,352.46,HDB,1.3293,103.922415
1992,1582.0,2,4,404.55,HDB,1.362744,103.951332
1980,1270.0,2,3,496.06,HDB,1.303614,103.763358
1983,3700.0,3,4,972.97,Condo,1.333377,103.811274
2013,1206.0,2,2,1740.46,Condo,1.266975,103.81275
1978,989.0,2,3,432.76,HDB,1.3209300000000002,103.7648565
2001,1184.0,2,3,405.41,HDB,1.392903,103.89740400000001
2011,1001.0,2,3,497.5,HDB,1.40246,103.90686
2003,936.0,2,2,758.55,Condo,1.390851,103.90419449999999
2015,786.0,2,2,1908.4,Condo,1.270566,103.8136275
2013,3734.0,4,4,1012.32,Condo,1.28112,103.81474
2004,3209.0,4,4,1230.91,Condo,1.265652,103.8146895
2016,688.0,2,3,1438.95,Condo,1.3617700000000001,103.88696
2005,1389.0,3,3,1295.9,Condo,1.270989,103.824081
2011,1001.0,2,3,486.18,HDB,1.40246,103.90686
1987,3649.0,5,4,1890.93,Condo,1.29726,103.8259485
1990,1141.0,2,3,455.74,HDB,1.3585770000000001,103.845591
1984,689.0,2,2,374.46,HDB,1.43621,103.83582
1949,947.0,1,2,633.58,HDB,1.285497,103.8325995
2009,1550.0,2,3,1090.32,Condo,1.31465,103.90201
1999,958.0,2,2,855.95,Condo,1.3604040000000002,103.967091
1994,1400.0,2,3,464.29,HDB,1.346751,103.7582955
1986,1572.0,3,3,335.88,HDB,1.35387,103.751172
2012,1109.0,3,3,1442.74,Condo,1.3344799999999999,103.85108000000001
1985,785.0,2,2,312.1,HDB,1.362897,103.7463075
2013,495.0,1,1,535.35,HDB,1.399653,103.89991500000001
1998,1356.0,3,3,774.34,Condo,1.3868280000000002,103.744782
2005,1367.0,3,3,819.31,Condo,1.380213,103.8998565
2004,2444.0,3,3,1309.33,Condo,1.313595,103.8049515
1984,1517.0,2,5,408.7,HDB,1.34748,103.753692
1981,1087.0,2,3,524.38,HDB,1.310409,103.886397
2015,742.0,2,2,1266.85,Condo,1.369269,103.776822
1984,980.0,2,3,459.18,HDB,1.323855,103.887585
1995,1302.0,2,4,572.2,HDB,1.3344799999999999,103.85108000000001
1987,1119.0,2,3,382.48,HDB,1.3518540000000001,103.9329405
2015,1959.0,4,4,1225.11,Condo,1.368765,103.7770605
2014,1076.0,2,2,1951.67,Condo,1.293651,103.83718499999999
1986,1582.0,3,5,366.62,HDB,1.440459,103.7910555
1996,1550.0,2,3,441.94,HDB,1.384182,103.766436
2003,1227.0,2,3,383.05,HDB,1.41003,103.90594
2004,2583.0,3,4,1219.51,Condo,1.266165,103.8151665
2015,3757.0,5,5,766.57,Condo,1.3562370000000001,103.964706
2011,1916.0,3,3,2348.64,Condo,1.306575,103.837797
2015,463.0,1,1,1295.9,Condo,1.312209,103.88651850000001
2014,721.0,2,2,1317.61,Condo,1.342611,103.719375
2012,1173.0,2,3,850.81,Condo,1.378458,103.9574925
2016,463.0,1,1,2591.79,Condo,1.317627,103.828572
2014,1399.0,1,1,857.76,Condo,1.313721,103.88875949999999
2018,1163.0,3,3,1504.73,Condo,1.3459860000000001,103.725378
2004,893.0,2,2,1678.49,Condo,1.266525,103.81656600000001
2011,1862.0,3,3,1443.61,Condo,1.3060227898999999,103.78865738110001
2001,2433.0,3,3,1643.6,Condo,1.297404,103.8754395
2005,1119.0,3,3,1099.2,Condo,1.3519709999999998,103.757814
1996,1012.0,3,2,1660.08,Condo,1.30066,103.83736999999999
2015,904.0,2,3,1026.55,Condo,1.381284,103.902876
2017,743.0,1,1,2286.37,Condo,1.277226,103.8536955
2017,1528.0,3,3,2748.69,Condo,1.299159,103.857858
2010,1055.0,2,3,1061.61,Condo,1.39735,103.89688000000001
1998,1023.0,2,3,410.45,HDB,1.33949,103.70739
1976,785.0,2,3,420.38,HDB,1.322829,103.9328505
1982,1367.0,2,3,296.27,HDB,1.3437,103.74021450000001
1999,1023.0,2,2,801.56,Condo,1.352088,103.75670699999999
2010,4467.0,5,5,1455.12,Condo,1.28626,103.84244
2015,1550.0,4,3,1045.16,Condo,1.368441,103.877847
1973,731.0,1,2,355.68,HDB,1.35784,103.8393
2014,527.0,1,1,1096.77,Condo,1.427283,103.7860515
1977,635.0,1,2,391.95,HDB,1.3327799999999999,103.93165
2014,742.0,2,2,551.21,HDB,1.398384,103.8894255
2005,549.0,1,1,2149.36,Condo,1.3149899999999999,103.834755
1997,1292.0,2,3,456.66,HDB,1.377585,103.764402
2015,96.0,2,3,5208.33,HDB,1.40246,103.90686
2014,936.0,2,3,737.18,HDB,1.336788,103.921983
2014,538.0,1,2,1394.05,Condo,1.313721,103.88875949999999
1986,1571.0,3,4,369.19,HDB,1.420524,103.8335625
2018,1033.0,3,3,909.97,Condo,1.3007099267,103.85475005110001
2010,624.0,1,1,3604.17,Condo,1.30581,103.8330585
2011,3477.0,5,4,3508.77,Condo,1.308051,103.823541
1987,1841.0,3,7,450.84,HDB,1.418661,103.83984
2013,4000.0,3,3,987.5,Condo,1.282203,103.8030255
2013,990.0,2,3,454.55,HDB,1.422531,103.847445
1975,700.0,1,3,597.14,HDB,1.303911,103.9097385
1999,1237.0,2,3,630.56,HDB,1.295613,103.8044745
2014,2067.0,3,3,716.01,Condo,1.40246,103.90686
2002,1475.0,3,3,1606.78,Condo,1.2959459999999998,103.829778
2014,1001.0,2,3,1398.6,Condo,1.343349,103.719303
2002,670.0,2,2,738.81,HDB,1.310967,103.8517515
1982,1292.0,2,3,414.09,HDB,1.336689,103.73805899999999
1978,882.0,2,2,375.06,HDB,1.330461,103.9281345
2012,840.0,2,2,1357.14,Condo,1.335915,103.8696885
2013,1970.0,4,3,1624.37,Condo,1.268163,103.814379
2013,1195.0,3,4,1255.23,Condo,1.348596,103.9255875
1973,700.0,1,2,521.43,HDB,1.314243,103.8709125
2005,1346.0,3,3,798.66,Condo,1.380213,103.8998565
2014,549.0,1,1,1575.59,Condo,1.332999,103.86998100000001
1973,958.0,2,3,584.55,HDB,1.317789,103.8072645
1984,2378.0,3,4,1450.8,Condo,1.298295,103.833378
2011,6674.0,5,4,2502.25,Condo,1.2792780000000001,103.850541
2011,1399.0,3,3,1086.49,Condo,1.34261,103.92539000000001
2011,1023.0,2,4,419.35,HDB,1.389789,103.8760965
1983,1615.0,3,4,526.32,HDB,1.356624,103.8888585
2000,1184.0,2,3,386.82,HDB,1.450404,103.8186855
1998,1012.0,2,2,1343.87,Condo,1.295973,103.8664305
2006,2467.0,3,3,758.01,Condo,1.3559940000000001,103.967955
2015,925.0,2,2,1491.89,Condo,1.342665,103.881879
1981,731.0,2,2,404.92,HDB,1.353573,103.8887055
2012,818.0,1,1,2078.24,Condo,1.3044200000000001,103.8617
2012,1582.0,3,3,2022.76,Condo,1.321461,103.811553
2019,463.0,1,1,1403.89,Condo,1.3719963153,103.9448030088
2004,1238.0,3,3,848.14,Condo,1.373202,103.9013325
2014,1001.0,2,3,539.46,HDB,1.35026,103.93597
2023,678.0,1,2,1634.22,Condo,1.39735,103.89688000000001
2014,1184.0,3,3,971.28,Condo,1.4238540000000002,103.8480795
1978,785.0,2,3,452.23,HDB,1.323864,103.9333995
1999,1001.0,2,2,1098.9,Condo,1.312371,103.938732
2015,1206.0,2,3,621.89,HDB,1.407753,103.90090500000001
2017,474.0,1,1,1995.78,Condo,1.307697712,103.7916296309
2014,1475.0,3,3,1289.49,Condo,1.290527695,103.8165717508
1978,721.0,2,2,416.09,HDB,1.37046,103.85413
2005,904.0,1,1,1436.95,Condo,1.315548,103.8251475
2015,797.0,2,2,1568.38,Condo,1.324989,103.9286115
1980,1270.0,2,3,448.82,HDB,1.380132,103.8293685
2001,1194.0,2,3,364.32,HDB,1.388421,103.907241
2007,1184.0,3,3,1224.66,Condo,1.32083,103.91778000000001
1962,65.0,1,2,4307.69,HDB,1.28928,103.82812
1981,850.0,2,2,388.24,HDB,1.351359,103.9522275
1967,657.0,1,3,380.52,HDB,1.3344799999999999,103.85108000000001
2016,1152.0,2,3,1147.57,Condo,1.405035,103.8195945
2004,1238.0,2,3,1292.41,Condo,1.311957,103.9402845
2016,1001.0,2,2,2257.74,Condo,1.264563,103.815504
2015,1420.0,3,4,1056.34,Condo,1.381284,103.902876
1996,1389.0,3,3,1259.9,Condo,1.2974940000000001,103.87460250000001
2007,1109.0,3,3,973.85,Condo,1.345572,103.72257900000001
2009,980.0,2,2,1581.63,Condo,1.30318102,103.78975991450001
2008,1196.0,3,3,752.51,Condo,1.432701,103.7974365
2017,1012.0,2,2,2371.54,Condo,1.276713,103.8533265
2015,6437.0,4,5,4688.52,Condo,1.307565,103.839606
1998,1292.0,2,2,344.43,HDB,1.390491,103.902687
1983,785.0,2,2,394.9,HDB,1.348686,103.95045
2015,710.0,1,1,1126.76,Condo,1.375578,103.903317
1978,883.0,2,2,416.76,HDB,1.3713799999999998,103.85425
2015,1054.0,2,3,1034.16,Condo,1.4382058309,103.8331576876
1988,1141.0,2,3,375.11,HDB,1.365489,103.955274
2015,872.0,2,3,1204.13,Condo,1.35026,103.93597
2015,1022.0,2,2,1565.56,Condo,1.294551,103.82758199999999
1985,904.0,2,3,431.42,HDB,1.3525200000000002,103.87035999999999
1979,882.0,2,2,394.56,HDB,1.3805370000000001,103.8410685
1983,1615.0,2,3,487.93,HDB,1.351404,103.942728
2013,1507.0,2,2,1485.07,Condo,1.268163,103.814379
2015,861.0,2,3,905.92,HDB,1.320102,103.76557199999999
1984,1722.0,3,3,377.47,HDB,1.438317,103.7777535
2004,1237.0,2,3,727.57,HDB,1.288377,103.8173895
1997,904.0,2,2,1880.53,Condo,1.34041,103.77221
2007,914.0,2,3,743.98,HDB,1.300725,103.7994165
2002,1184.0,2,3,1250.0,Condo,1.2929760000000001,103.805658
1992,1109.0,2,3,347.16,HDB,1.362465,103.9546845
1988,1108.0,2,3,568.59,HDB,1.346481,103.87249200000001
2014,1184.0,2,3,1604.73,Condo,1.316034,103.802265
2014,720.0,2,2,694.44,HDB,1.375182,103.9004055
1979,731.0,2,2,380.3,HDB,1.3327799999999999,103.93165
2017,936.0,2,2,2029.91,Condo,1.292697,103.8204135
1986,689.0,2,2,403.48,HDB,1.436598,103.831092
1970,581.0,2,1,413.08,HDB,1.2877,103.83933
2003,1184.0,2,3,354.73,HDB,1.388682,103.8747015
1998,667.0,2,1,1241.38,Condo,1.320192,103.9068675
2007,2282.0,4,4,1612.62,Condo,1.309662,103.838445
2014,474.0,1,1,1561.18,Condo,1.311696,103.89630600000001
1999,893.0,1,2,1343.78,Condo,1.3525200000000002,103.87035999999999
2010,2605.0,5,4,2284.07,Condo,1.298403,103.83588
1992,1335.0,2,4,366.21,HDB,1.3716,103.961556
2000,979.0,2,3,448.3,HDB,1.336383,103.70338199999999
2017,2045.0,4,4,2649.86,Condo,1.277226,103.8536955
2012,807.0,1,1,1982.65,Condo,1.3044200000000001,103.8617
2014,1206.0,2,4,704.81,HDB,1.375182,103.9004055
2016,3381.0,4,5,795.62,Condo,1.32084,103.8998
1978,786.0,2,2,380.41,HDB,1.323864,103.9333995
2007,700.0,1,1,1928.57,Condo,1.275165,103.844538
1988,1119.0,2,3,588.03,HDB,1.3239,103.91086999999999
2017,1184.0,2,3,1309.12,Condo,1.365885,103.771737
1993,1345.0,2,4,371.75,HDB,1.354959,103.958523
2016,904.0,2,2,1659.29,Condo,1.3432950000000001,103.8692115
1985,1421.0,2,3,337.79,HDB,1.345788,103.95031949999999
2014,3961.0,6,4,4039.38,Condo,1.310391,103.8279375
2014,731.0,2,2,492.48,HDB,1.4049,103.90272
2009,1216.0,3,3,1644.74,Condo,1.310508,103.8570885
2016,753.0,2,2,1128.82,Condo,1.370484,103.945545
2017,1130.0,2,2,2516.81,Condo,1.276713,103.8533265
1974,1916.0,3,3,1043.84,Condo,1.3212899999999999,103.81207950000001
2014,1076.0,2,2,882.9,Condo,1.389348,103.770297
1983,1108.0,2,3,351.99,HDB,1.349541,103.9529835
2004,2300.0,4,4,1478.26,Condo,1.323288,103.848795
2003,1001.0,3,3,1048.95,Condo,1.312263,103.8881655
2011,1001.0,2,3,479.52,HDB,1.385091,103.898736
1984,796.0,2,2,376.88,HDB,1.351314,103.7228355
1986,1572.0,3,4,419.85,HDB,1.368306,103.873671
2014,1615.0,3,3,1640.87,Condo,1.316034,103.802265
2002,1302.0,2,2,714.29,Condo,1.356885,103.7589255
2016,1033.0,3,3,1306.87,Condo,1.389582,103.8954825
2016,3379.0,5,4,825.69,Condo,1.328211,103.907088
2000,1152.0,3,3,781.25,Condo,1.374084,103.87835550000001
1976,635.0,1,2,787.4,HDB,1.2754800183,103.8432099595
2019,624.0,1,1,1121.79,Condo,1.371033,103.94658000000001
1998,1227.0,2,3,331.7,HDB,1.382058,103.902354
1999,1528.0,2,3,1616.49,Condo,1.29329,103.77292
2015,1206.0,2,3,559.7,HDB,1.378809,103.90423050000001
2014,1227.0,2,3,855.75,Condo,1.40246,103.90686
1998,1119.0,2,3,303.84,HDB,1.377522,103.73516550000001
2014,560.0,1,1,1387.5,Condo,1.3419,103.9536585
1984,1700.0,3,4,323.53,HDB,1.437372,103.777074
